category,nattacks,nkilled,nkilledter,nwounded,nwoundedter,subcategory,subtype,type
3668,18.0,49.0,7.0,8.0,1.0,1015,1327,3672
3668,11.0,12.0,8.0,2.0,0.0,1015,1713,3672
3668,72.0,497.0,259.0,198.0,30.0,1015,2104,3672
3668,11.0,10.0,0.0,7.0,0.0,1015,2352,3672
3668,5.0,21.0,0.0,27.0,0.0,1015,2447,3672
3668,17.0,28.0,20.0,15.0,2.0,1015,2585,3672
3668,264.0,1642.0,41.0,539.0,0.0,1015,2644,3672
3668,8.0,439.0,0.0,18.0,0.0,1015,2763,3672
3668,1.0,0.0,0.0,0.0,0.0,1015,3350,3672
3668,4.0,29.0,0.0,35.0,0.0,1015,3351,3672
3668,10.0,1.0,0.0,10.0,0.0,1023,98,3672
3668,9.0,0.0,0.0,0.0,0.0,1023,725,3672
3668,6.0,0.0,0.0,1.0,0.0,1023,1326,3672
3668,2.0,1.0,0.0,0.0,0.0,1023,1327,3672
3668,1.0,0.0,0.0,1.0,1.0,1023,1713,3672
3668,1.0,0.0,0.0,0.0,0.0,1023,2032,3672
3668,4.0,1.0,0.0,5.0,0.0,1023,2644,3672
3668,4.0,1.0,0.0,9.0,0.0,1023,2763,3672
3668,2.0,0.0,0.0,0.0,0.0,1023,3351,3672
3668,1.0,0.0,0.0,0.0,0.0,1048,98,3672
3668,4.0,11.0,0.0,58.0,0.0,1048,725,3672
3668,1.0,1.0,0.0,1.0,0.0,1048,1089,3672
3668,2.0,0.0,0.0,0.0,0.0,1048,1327,3672
3668,6.0,184.0,2.0,50.0,0.0,1048,2104,3672
3668,2.0,10.0,0.0,26.0,0.0,1048,2585,3672
3668,3.0,64.0,0.0,17.0,0.0,1048,2644,3672
3668,1.0,0.0,0.0,7.0,0.0,1048,3351,3672
3668,2.0,3.0,0.0,10.0,0.0,1056,2585,3672
3668,1.0,0.0,0.0,0.0,0.0,1056,2644,3672
3668,12.0,7.0,0.0,0.0,0.0,1058,725,3672
3668,3.0,3.0,0.0,3.0,0.0,1058,1089,3672
3668,4.0,0.0,0.0,2.0,0.0,1058,1326,3672
3668,19.0,8.0,0.0,26.0,0.0,1058,1327,3672
3668,2.0,0.0,0.0,4.0,0.0,1058,1713,3672
3668,1.0,0.0,0.0,0.0,0.0,1058,2104,3672
3668,12.0,6.0,0.0,28.0,0.0,1058,2585,3672
3668,30.0,8.0,3.0,19.0,0.0,1058,2644,3672
3668,2.0,0.0,0.0,0.0,0.0,1058,2763,3672
3668,3.0,0.0,0.0,37.0,0.0,1058,3351,3672
3668,10.0,0.0,0.0,0.0,0.0,1076,725,3672
3668,1.0,0.0,0.0,0.0,0.0,1076,1089,3672
3668,4.0,1.0,0.0,0.0,0.0,1076,1326,3672
3668,5.0,1.0,0.0,1.0,0.0,1076,1327,3672
3668,3.0,0.0,0.0,33.0,0.0,1076,2104,3672
3668,8.0,0.0,0.0,0.0,0.0,1076,2585,3672
3668,4.0,0.0,0.0,1.0,0.0,1076,2644,3672
3668,1.0,0.0,0.0,0.0,0.0,1076,2763,3672
3668,1.0,0.0,0.0,1.0,0.0,1076,3290,3672
3668,2.0,0.0,0.0,1.0,0.0,1078,1326,3672
3668,3.0,3.0,1.0,1.0,0.0,1078,1327,3672
3668,2.0,4.0,0.0,0.0,0.0,1078,2644,3672
3668,1.0,1.0,0.0,5.0,0.0,1078,3351,3672
3668,1.0,0.0,0.0,0.0,0.0,1086,98,3672
3668,28.0,8.0,0.0,16.0,0.0,1086,725,3672
3668,5.0,0.0,0.0,9.0,0.0,1086,1089,3672
3668,1.0,0.0,0.0,0.0,0.0,1086,1206,3672
3668,26.0,3.0,0.0,4.0,0.0,1086,1326,3672
3668,63.0,9.0,0.0,14.0,0.0,1086,1327,3672
3668,18.0,2.0,0.0,1.0,0.0,1086,1713,3672
3668,3.0,0.0,0.0,0.0,0.0,1086,2032,3672
3668,6.0,6.0,0.0,11.0,0.0,1086,2104,3672
3668,2.0,0.0,0.0,1.0,0.0,1086,2352,3672
3668,13.0,18.0,0.0,3.0,0.0,1086,2585,3672
3668,18.0,1.0,0.0,3.0,1.0,1086,2644,3672
3668,5.0,3.0,0.0,1.0,0.0,1086,2763,3672
3668,2.0,0.0,0.0,0.0,0.0,1086,3350,3672
3668,14.0,1.0,0.0,0.0,0.0,1086,3351,3672
3668,3.0,0.0,0.0,0.0,0.0,1086,3525,3672
3668,10.0,227.0,0.0,11.0,0.0,1095,98,3672
3668,114.0,105.0,5.0,275.0,0.0,1095,725,3672
3668,26.0,3.0,0.0,13.0,0.0,1095,1089,3672
3668,3.0,0.0,0.0,1.0,0.0,1095,1206,3672
3668,19.0,3.0,0.0,24.0,0.0,1095,1326,3672
3668,89.0,48.0,5.0,117.0,2.0,1095,1327,3672
3668,14.0,4.0,0.0,7.0,0.0,1095,1713,3672
3668,6.0,1.0,0.0,5.0,0.0,1095,2032,3672
3668,335.0,584.0,226.0,695.0,31.0,1095,2104,3672
3668,1.0,1.0,0.0,0.0,0.0,1095,2352,3672
3668,5.0,8.0,0.0,14.0,0.0,1095,2447,3672
3668,631.0,745.0,70.0,1299.0,7.0,1095,2585,3672
3668,171.0,253.0,15.0,439.0,2.0,1095,2644,3672
3668,50.0,30.0,2.0,78.0,1.0,1095,2763,3672
3668,9.0,2.0,0.0,5.0,0.0,1095,3269,3672
3668,8.0,13.0,0.0,6.0,0.0,1095,3290,3672
3668,23.0,215.0,5.0,287.0,1.0,1095,3350,3672
3668,57.0,22.0,2.0,140.0,0.0,1095,3351,3672
3668,74.0,5.0,5.0,8.0,0.0,1095,3525,3672
3668,2.0,1.0,0.0,0.0,0.0,1095,3553,3672
3668,10.0,2.0,0.0,6.0,0.0,1105,98,3672
3668,563.0,321.0,13.0,162.0,3.0,1105,725,3672
3668,63.0,44.0,0.0,11.0,0.0,1105,1089,3672
3668,11.0,0.0,0.0,0.0,0.0,1105,1206,3672
3668,64.0,16.0,0.0,13.0,1.0,1105,1326,3672
3668,427.0,229.0,4.0,150.0,1.0,1105,1327,3672
3668,127.0,15.0,0.0,9.0,0.0,1105,1713,3672
3668,1423.0,7309.0,20.0,3091.0,0.0,1105,2104,3672
3668,11.0,6.0,0.0,5.0,0.0,1105,2352,3672
3668,1.0,2.0,0.0,0.0,0.0,1105,2447,3672
3668,231.0,540.0,9.0,316.0,5.0,1105,2585,3672
3668,581.0,1829.0,3.0,474.0,0.0,1105,2644,3672
3668,29.0,45.0,0.0,16.0,0.0,1105,2763,3672
3668,116.0,49.0,0.0,28.0,0.0,1105,3269,3672
3668,13.0,26.0,0.0,15.0,0.0,1105,3290,3672
3668,246.0,403.0,6.0,210.0,0.0,1105,3351,3672
3668,827.0,136.0,6.0,101.0,0.0,1105,3525,3672
3668,10.0,14.0,0.0,2.0,0.0,1105,3553,3672
3668,1.0,1.0,0.0,3.0,0.0,1116,1327,3672
3668,1.0,2.0,0.0,8.0,0.0,1118,725,3672
3668,1.0,0.0,0.0,0.0,0.0,1118,1327,3672
3668,2.0,34.0,0.0,25.0,0.0,1118,2104,3672
3668,1.0,6.0,0.0,0.0,0.0,1118,2644,3672
3668,1.0,0.0,0.0,0.0,0.0,1118,3350,3672
3668,1.0,0.0,0.0,0.0,0.0,1126,725,3672
3668,1.0,0.0,0.0,0.0,0.0,1126,1089,3672
3668,2.0,1.0,1.0,0.0,0.0,1126,1327,3672
3668,2.0,1.0,0.0,0.0,0.0,1126,1713,3672
3668,2.0,0.0,0.0,1.0,0.0,1126,2104,3672
3668,1.0,0.0,0.0,0.0,0.0,1126,2447,3672
3668,1.0,0.0,0.0,0.0,0.0,1126,2644,3672
3668,2.0,1.0,0.0,10.0,0.0,1126,3351,3672
3668,11.0,126.0,3.0,0.0,0.0,1128,98,3672
3668,30.0,74.0,0.0,306.0,0.0,1128,725,3672
3668,4.0,2.0,0.0,19.0,0.0,1128,1089,3672
3668,14.0,32.0,0.0,1.0,0.0,1128,1326,3672
3668,9.0,9.0,0.0,2.0,0.0,1128,1327,3672
3668,1.0,1.0,0.0,0.0,0.0,1128,1713,3672
3668,1.0,0.0,0.0,0.0,0.0,1128,2032,3672
3668,12.0,180.0,2.0,27.0,0.0,1128,2104,3672
3668,4.0,3.0,0.0,3.0,0.0,1128,2352,3672
3668,5.0,9.0,0.0,6.0,0.0,1128,2585,3672
3668,16.0,302.0,2.0,332.0,0.0,1128,2644,3672
3668,3.0,18.0,0.0,17.0,0.0,1128,2763,3672
3668,3.0,7.0,0.0,9.0,0.0,1128,3350,3672
3668,11.0,48.0,0.0,37.0,0.0,1128,3351,3672
3668,4.0,75.0,0.0,0.0,0.0,1128,3525,3672
3668,2.0,300.0,0.0,300.0,0.0,1128,3553,3672
3668,1.0,0.0,0.0,0.0,0.0,1151,2032,3672
3668,1.0,0.0,0.0,0.0,0.0,1192,98,3672
3668,5.0,0.0,0.0,1.0,0.0,1192,725,3672
3668,2.0,1.0,0.0,0.0,0.0,1192,1327,3672
3668,1.0,7.0,5.0,17.0,5.0,1192,2104,3672
3668,1.0,0.0,0.0,0.0,0.0,1192,2644,3672
3668,4.0,0.0,0.0,0.0,0.0,1192,2763,3672
3668,2.0,0.0,0.0,0.0,0.0,1192,3351,3672
3668,1.0,0.0,0.0,0.0,0.0,1192,3525,3672
3668,1.0,9.0,1.0,0.0,0.0,1196,1089,3672
3668,1.0,0.0,0.0,1.0,0.0,1196,1326,3672
3668,2.0,0.0,0.0,0.0,0.0,1196,1327,3672
3668,1.0,0.0,0.0,1.0,0.0,1196,1713,3672
3668,9.0,0.0,0.0,1.0,0.0,1196,2447,3672
3668,1.0,0.0,0.0,1.0,0.0,1196,2585,3672
3668,62.0,15.0,3.0,106.0,0.0,1229,98,3672
3668,765.0,175.0,10.0,607.0,1.0,1229,725,3672
3668,25.0,8.0,0.0,30.0,0.0,1229,1089,3672
3668,1.0,0.0,0.0,0.0,0.0,1229,1206,3672
3668,121.0,25.0,0.0,86.0,2.0,1229,1326,3672
3668,539.0,34.0,3.0,117.0,0.0,1229,1327,3672
3668,54.0,14.0,0.0,79.0,0.0,1229,1713,3672
3668,6.0,0.0,0.0,0.0,0.0,1229,2032,3672
3668,52.0,10.0,0.0,20.0,0.0,1229,2104,3672
3668,10.0,1.0,0.0,0.0,0.0,1229,2352,3672
3668,5.0,3.0,0.0,0.0,0.0,1229,2447,3672
3668,195.0,22.0,1.0,160.0,0.0,1229,2585,3672
3668,459.0,47.0,6.0,169.0,0.0,1229,2644,3672
3668,58.0,8.0,2.0,19.0,0.0,1229,2763,3672
3668,21.0,0.0,0.0,0.0,0.0,1229,3269,3672
3668,37.0,33.0,0.0,11.0,0.0,1229,3290,3672
3668,23.0,1.0,0.0,4.0,0.0,1229,3350,3672
3668,37.0,21.0,0.0,291.0,0.0,1229,3351,3672
3668,24.0,0.0,0.0,0.0,0.0,1229,3525,3672
3668,4.0,4.0,0.0,1.0,0.0,1229,3553,3672
3668,4.0,0.0,0.0,1.0,0.0,1254,1327,3672
3668,2.0,0.0,0.0,12.0,0.0,1254,2585,3672
3668,1.0,1.0,0.0,0.0,0.0,1254,2644,3672
3668,1.0,0.0,0.0,13.0,0.0,1257,98,3672
3668,2.0,0.0,0.0,0.0,0.0,1257,1327,3672
3668,1.0,2.0,0.0,0.0,0.0,1285,725,3672
3668,2.0,4.0,0.0,1.0,0.0,1285,1327,3672
3668,1.0,0.0,0.0,0.0,0.0,1285,1713,3672
3668,2.0,13.0,0.0,0.0,0.0,1288,1327,3672
3668,1.0,0.0,0.0,2.0,0.0,1288,1713,3672
3668,1.0,2.0,0.0,8.0,0.0,1302,98,3672
3668,8.0,4.0,0.0,31.0,0.0,1302,725,3672
3668,3.0,0.0,0.0,0.0,0.0,1302,1089,3672
3668,17.0,7.0,0.0,3.0,0.0,1302,1326,3672
3668,43.0,29.0,0.0,73.0,0.0,1302,1327,3672
3668,5.0,2.0,0.0,0.0,0.0,1302,1713,3672
3668,26.0,74.0,0.0,32.0,0.0,1302,2104,3672
3668,5.0,0.0,0.0,0.0,0.0,1302,2352,3672
3668,35.0,45.0,4.0,76.0,0.0,1302,2585,3672
3668,31.0,52.0,1.0,117.0,1.0,1302,2644,3672
3668,3.0,0.0,0.0,0.0,0.0,1302,3269,3672
3668,8.0,26.0,0.0,13.0,0.0,1302,3290,3672
3668,19.0,36.0,0.0,27.0,0.0,1302,3351,3672
3668,6.0,0.0,0.0,0.0,0.0,1302,3525,3672
3668,5.0,0.0,0.0,0.0,0.0,1309,98,3672
3668,247.0,9.0,0.0,59.0,0.0,1309,725,3672
3668,5.0,0.0,0.0,0.0,0.0,1309,1089,3672
3668,33.0,3.0,3.0,54.0,16.0,1309,1326,3672
3668,52.0,11.0,0.0,34.0,0.0,1309,1327,3672
3668,5.0,0.0,0.0,1.0,0.0,1309,1713,3672
3668,5.0,3.0,0.0,3.0,0.0,1309,2104,3672
3668,1.0,0.0,0.0,0.0,0.0,1309,2352,3672
3668,42.0,5.0,0.0,48.0,0.0,1309,2447,3672
3668,25.0,5.0,1.0,174.0,0.0,1309,2585,3672
3668,142.0,22.0,0.0,157.0,0.0,1309,2644,3672
3668,34.0,0.0,0.0,2.0,0.0,1309,2763,3672
3668,6.0,3.0,1.0,20.0,0.0,1309,3350,3672
3668,20.0,0.0,0.0,5.0,0.0,1309,3351,3672
3668,3.0,0.0,0.0,0.0,0.0,1309,3525,3672
3668,1.0,0.0,0.0,0.0,0.0,1311,98,3672
3668,1.0,0.0,0.0,0.0,0.0,1311,1089,3672
3668,2.0,0.0,0.0,0.0,0.0,1311,1327,3672
3668,3.0,0.0,0.0,3.0,0.0,1311,1713,3672
3668,8.0,8.0,0.0,4.0,0.0,1311,2644,3672
3668,1.0,2.0,0.0,0.0,0.0,1311,2763,3672
3668,1.0,3.0,0.0,0.0,0.0,1314,2104,3672
3668,24.0,179.0,9.0,111.0,2.0,1336,98,3672
3668,386.0,17.0,0.0,313.0,0.0,1336,725,3672
3668,15.0,0.0,0.0,1.0,0.0,1336,1089,3672
3668,128.0,15.0,4.0,15.0,0.0,1336,1326,3672
3668,257.0,7.0,1.0,53.0,2.0,1336,1327,3672
3668,29.0,4.0,0.0,0.0,0.0,1336,1713,3672
3668,3.0,10.0,0.0,80.0,0.0,1336,2032,3672
3668,56.0,3.0,0.0,30.0,0.0,1336,2104,3672
3668,7.0,0.0,0.0,2.0,0.0,1336,2352,3672
3668,2.0,0.0,0.0,0.0,0.0,1336,2447,3672
3668,79.0,10.0,0.0,70.0,0.0,1336,2585,3672
3668,160.0,6.0,0.0,23.0,1.0,1336,2644,3672
3668,9.0,0.0,0.0,0.0,0.0,1336,2763,3672
3668,3.0,0.0,0.0,1.0,0.0,1336,3269,3672
3668,2.0,2.0,0.0,2.0,0.0,1336,3290,3672
3668,13.0,0.0,0.0,8.0,0.0,1336,3350,3672
3668,11.0,0.0,0.0,11.0,0.0,1336,3351,3672
3668,2.0,0.0,0.0,0.0,0.0,1336,3525,3672
3668,7.0,2.0,0.0,1.0,0.0,1336,3553,3672
3668,1.0,0.0,0.0,1.0,0.0,1342,1326,3672
3668,1.0,3.0,0.0,20.0,0.0,1342,1327,3672
3668,1.0,4.0,0.0,0.0,0.0,1342,2104,3672
3668,1.0,1.0,0.0,0.0,0.0,1342,3290,3672
3668,3.0,1.0,0.0,1.0,0.0,1361,98,3672
3668,13.0,2.0,0.0,17.0,0.0,1361,725,3672
3668,9.0,1.0,0.0,22.0,0.0,1361,1327,3672
3668,3.0,0.0,0.0,0.0,0.0,1361,1713,3672
3668,7.0,0.0,0.0,4.0,0.0,1361,2585,3672
3668,4.0,4.0,0.0,0.0,0.0,1361,2644,3672
3668,15.0,12.0,0.0,3.0,0.0,1368,98,3672
3668,225.0,124.0,1.0,80.0,0.0,1368,725,3672
3668,95.0,76.0,0.0,14.0,0.0,1368,1089,3672
3668,2.0,0.0,0.0,0.0,0.0,1368,1206,3672
3668,53.0,53.0,0.0,12.0,0.0,1368,1326,3672
3668,214.0,148.0,3.0,136.0,0.0,1368,1327,3672
3668,69.0,33.0,0.0,12.0,0.0,1368,1713,3672
3668,416.0,2641.0,24.0,485.0,0.0,1368,2104,3672
3668,7.0,3.0,0.0,3.0,0.0,1368,2352,3672
3668,183.0,323.0,2.0,177.0,0.0,1368,2585,3672
3668,442.0,1300.0,3.0,167.0,0.0,1368,2644,3672
3668,27.0,34.0,0.0,6.0,0.0,1368,2763,3672
3668,16.0,0.0,0.0,0.0,0.0,1368,3269,3672
3668,6.0,76.0,0.0,0.0,0.0,1368,3290,3672
3668,11.0,9.0,0.0,2.0,0.0,1368,3350,3672
3668,61.0,21.0,0.0,45.0,0.0,1368,3351,3672
3668,71.0,9.0,3.0,3.0,0.0,1368,3525,3672
3668,10.0,10.0,0.0,4.0,0.0,1368,3553,3672
3668,1.0,1.0,0.0,0.0,0.0,1384,1089,3672
3668,1.0,1.0,0.0,0.0,0.0,1384,1326,3672
3668,4.0,0.0,0.0,0.0,0.0,1384,1327,3672
3668,2.0,0.0,0.0,0.0,0.0,1384,1713,3672
3668,2.0,49.0,0.0,49.0,0.0,1384,2104,3672
3668,13.0,161.0,36.0,8.0,1.0,1384,2644,3672
3668,1.0,0.0,0.0,0.0,0.0,1384,2763,3672
3668,2.0,1.0,1.0,0.0,0.0,1385,1326,3672
3668,3.0,0.0,0.0,9.0,0.0,1385,1327,3672
3668,2.0,1.0,0.0,3.0,0.0,1385,2104,3672
3668,2.0,12.0,0.0,12.0,0.0,1385,2644,3672
3668,2.0,0.0,0.0,0.0,0.0,1393,725,3672
3668,1.0,0.0,0.0,0.0,0.0,1393,1326,3672
3668,9.0,10.0,0.0,6.0,0.0,1393,1327,3672
3668,4.0,7.0,0.0,1.0,0.0,1393,1713,3672
3668,3.0,13.0,0.0,10.0,0.0,1393,2585,3672
3668,2.0,11.0,0.0,3.0,0.0,1393,2644,3672
3668,2.0,0.0,0.0,3.0,0.0,1393,3269,3672
3668,1.0,0.0,0.0,0.0,0.0,1393,3351,3672
3668,1.0,0.0,0.0,1.0,0.0,1393,3553,3672
3668,3.0,0.0,0.0,0.0,0.0,1402,98,3672
3668,22.0,7.0,0.0,8.0,0.0,1402,725,3672
3668,5.0,0.0,0.0,0.0,0.0,1402,1089,3672
3668,11.0,5.0,0.0,4.0,0.0,1402,1326,3672
3668,60.0,186.0,0.0,87.0,1.0,1402,1327,3672
3668,10.0,3.0,0.0,2.0,0.0,1402,1713,3672
3668,1.0,0.0,0.0,0.0,0.0,1402,2032,3672
3668,15.0,14.0,0.0,3.0,0.0,1402,2104,3672
3668,24.0,17.0,0.0,9.0,0.0,1402,2585,3672
3668,52.0,90.0,0.0,113.0,0.0,1402,2644,3672
3668,3.0,6.0,0.0,56.0,0.0,1402,2763,3672
3668,1.0,0.0,0.0,0.0,0.0,1402,3269,3672
3668,2.0,1.0,0.0,14.0,0.0,1402,3351,3672
3668,1.0,0.0,0.0,1.0,0.0,1402,3525,3672
3668,8.0,0.0,0.0,6.0,0.0,1445,98,3672
3668,56.0,16.0,0.0,43.0,0.0,1445,725,3672
3668,7.0,1.0,0.0,1.0,0.0,1445,1089,3672
3668,32.0,5.0,1.0,10.0,1.0,1445,1326,3672
3668,61.0,23.0,0.0,46.0,0.0,1445,1327,3672
3668,12.0,3.0,0.0,2.0,0.0,1445,1713,3672
3668,46.0,132.0,0.0,30.0,0.0,1445,2104,3672
3668,2.0,0.0,0.0,0.0,0.0,1445,2352,3672
3668,15.0,16.0,0.0,32.0,0.0,1445,2585,3672
3668,56.0,46.0,0.0,28.0,0.0,1445,2644,3672
3668,4.0,0.0,0.0,0.0,0.0,1445,2763,3672
3668,1.0,0.0,0.0,1.0,0.0,1445,3269,3672
3668,3.0,2.0,0.0,1.0,0.0,1445,3290,3672
3668,1.0,1.0,0.0,0.0,0.0,1445,3350,3672
3668,4.0,34.0,0.0,40.0,0.0,1445,3351,3672
3668,9.0,16.0,0.0,0.0,0.0,1445,3525,3672
3668,7.0,3.0,0.0,30.0,0.0,1446,725,3672
3668,1.0,0.0,0.0,2.0,0.0,1446,1326,3672
3668,3.0,0.0,0.0,17.0,20.0,1446,1327,3672
3668,5.0,1.0,0.0,3.0,0.0,1446,1713,3672
3668,3.0,0.0,0.0,0.0,0.0,1446,2032,3672
3668,1.0,0.0,0.0,0.0,0.0,1446,2585,3672
3668,3.0,0.0,0.0,47.0,0.0,1446,2644,3672
3668,1.0,0.0,0.0,0.0,0.0,1446,3269,3672
3668,1.0,0.0,0.0,2.0,0.0,1446,3351,3672
3668,1.0,0.0,0.0,1.0,0.0,1446,3525,3672
3668,24.0,3.0,0.0,4.0,0.0,1461,725,3672
3668,1.0,0.0,0.0,1.0,0.0,1461,1089,3672
3668,3.0,0.0,0.0,2.0,0.0,1461,1326,3672
3668,6.0,0.0,0.0,0.0,0.0,1461,1327,3672
3668,3.0,3.0,0.0,1.0,0.0,1461,2644,3672
3668,2.0,0.0,0.0,0.0,0.0,1461,2763,3672
3668,5.0,0.0,0.0,6.0,0.0,1461,3351,3672
3668,1.0,0.0,0.0,1.0,0.0,1461,3553,3672
3668,1.0,0.0,0.0,0.0,0.0,1470,1326,3672
3668,1.0,0.0,0.0,0.0,0.0,1470,1327,3672
3668,1.0,0.0,0.0,0.0,0.0,1470,2644,3672
3668,1.0,0.0,0.0,0.0,0.0,1470,2763,3672
3668,25.0,55.0,7.0,51.0,0.0,1490,98,3672
3668,872.0,853.0,19.0,2213.0,1.0,1490,725,3672
3668,244.0,113.0,3.0,288.0,5.0,1490,1089,3672
3668,11.0,0.0,0.0,3.0,0.0,1490,1206,3672
3668,19.0,3.0,0.0,4.0,0.0,1490,1326,3672
3668,1502.0,1402.0,48.0,1830.0,4.0,1490,1327,3672
3668,67.0,39.0,3.0,30.0,0.0,1490,1713,3672
3668,2.0,1.0,0.0,0.0,0.0,1490,2032,3672
3668,735.0,1732.0,213.0,2497.0,20.0,1490,2104,3672
3668,18.0,11.0,0.0,15.0,0.0,1490,2352,3672
3668,8.0,78.0,0.0,133.0,0.0,1490,2447,3672
3668,1830.0,3900.0,264.0,4250.0,101.0,1490,2585,3672
3668,2601.0,6251.0,49.0,7470.0,8.0,1490,2644,3672
3668,184.0,411.0,14.0,1296.0,0.0,1490,2763,3672
3668,123.0,8.0,0.0,60.0,0.0,1490,3269,3672
3668,128.0,239.0,100.0,93.0,21.0,1490,3290,3672
3668,26.0,62.0,4.0,131.0,0.0,1490,3350,3672
3668,758.0,2024.0,9.0,5612.0,2.0,1490,3351,3672
3668,78.0,12.0,0.0,26.0,0.0,1490,3525,3672
3668,175.0,259.0,37.0,272.0,2.0,1490,3553,3672
3668,3.0,5.0,4.0,4.0,0.0,1498,98,3672
3668,86.0,320.0,5.0,646.0,14.0,1498,725,3672
3668,18.0,1.0,0.0,5.0,0.0,1498,1089,3672
3668,2.0,0.0,0.0,0.0,0.0,1498,1206,3672
3668,25.0,26.0,2.0,227.0,0.0,1498,1326,3672
3668,72.0,63.0,2.0,200.0,0.0,1498,1327,3672
3668,13.0,4.0,0.0,3.0,0.0,1498,1713,3672
3668,2.0,3.0,0.0,5.0,0.0,1498,2032,3672
3668,66.0,260.0,8.0,125.0,0.0,1498,2104,3672
3668,9.0,9.0,3.0,5.0,3.0,1498,2352,3672
3668,1.0,0.0,0.0,0.0,0.0,1498,2447,3672
3668,94.0,133.0,12.0,184.0,2.0,1498,2585,3672
3668,160.0,238.0,32.0,450.0,3.0,1498,2644,3672
3668,105.0,37.0,7.0,312.0,9.0,1498,2763,3672
3668,3.0,0.0,0.0,0.0,0.0,1498,3290,3672
3668,4.0,25.0,4.0,104.0,0.0,1498,3350,3672
3668,18.0,23.0,2.0,46.0,0.0,1498,3351,3672
3668,5.0,2.0,2.0,0.0,0.0,1498,3525,3672
3668,1.0,0.0,0.0,0.0,0.0,1498,3553,3672
3668,21.0,5.0,0.0,3.0,0.0,1522,98,3672
3668,71.0,508.0,0.0,498.0,0.0,1522,725,3672
3668,13.0,8.0,0.0,20.0,0.0,1522,1089,3672
3668,4.0,1.0,0.0,20.0,0.0,1522,1206,3672
3668,53.0,9.0,1.0,30.0,0.0,1522,1326,3672
3668,106.0,165.0,7.0,224.0,3.0,1522,1327,3672
3668,18.0,5.0,0.0,4.0,0.0,1522,1713,3672
3668,4.0,0.0,0.0,0.0,0.0,1522,2032,3672
3668,82.0,175.0,2.0,619.0,0.0,1522,2104,3672
3668,4.0,5.0,0.0,39.0,0.0,1522,2352,3672
3668,68.0,174.0,16.0,114.0,0.0,1522,2585,3672
3668,92.0,350.0,3.0,1648.0,2.0,1522,2644,3672
3668,44.0,153.0,2.0,596.0,0.0,1522,2763,3672
3668,2.0,0.0,0.0,0.0,0.0,1522,3269,3672
3668,1.0,0.0,0.0,0.0,0.0,1522,3350,3672
3668,22.0,41.0,0.0,233.0,0.0,1522,3351,3672
3668,32.0,2.0,0.0,4.0,0.0,1522,3525,3672
3668,30.0,33.0,3.0,308.0,1.0,1528,98,3672
3668,1476.0,4522.0,451.0,11799.0,16.0,1528,725,3672
3668,244.0,406.0,18.0,978.0,1.0,1528,1089,3672
3668,23.0,64.0,9.0,78.0,0.0,1528,1206,3672
3668,121.0,154.0,17.0,517.0,0.0,1528,1326,3672
3668,1995.0,3422.0,275.0,8525.0,6.0,1528,1327,3672
3668,142.0,257.0,24.0,239.0,0.0,1528,1713,3672
3668,2.0,6.0,0.0,8.0,0.0,1528,2032,3672
3668,2282.0,9752.0,2039.0,10308.0,282.0,1528,2104,3672
3668,23.0,31.0,0.0,96.0,0.0,1528,2352,3672
3668,80.0,288.0,32.0,565.0,1.0,1528,2447,3672
3668,3314.0,8990.0,774.0,15765.0,79.0,1528,2585,3672
3668,6348.0,23485.0,1304.0,52080.0,135.0,1528,2644,3672
3668,608.0,2797.0,86.0,6663.0,0.0,1528,2763,3672
3668,20.0,10.0,0.0,8.0,0.0,1528,3269,3672
3668,773.0,1862.0,220.0,2116.0,15.0,1528,3290,3672
3668,9.0,19.0,1.0,131.0,0.0,1528,3350,3672
3668,422.0,1114.0,40.0,2866.0,0.0,1528,3351,3672
3668,178.0,321.0,129.0,142.0,0.0,1528,3525,3672
3668,69.0,316.0,10.0,771.0,0.0,1528,3553,3672
3668,3.0,1.0,0.0,0.0,0.0,1541,98,3672
3668,65.0,19.0,1.0,11.0,0.0,1541,725,3672
3668,3.0,0.0,0.0,0.0,0.0,1541,1089,3672
3668,3.0,2.0,0.0,0.0,0.0,1541,1326,3672
3668,14.0,10.0,0.0,3.0,0.0,1541,1327,3672
3668,4.0,5.0,0.0,0.0,0.0,1541,2104,3672
3668,15.0,8.0,0.0,0.0,0.0,1541,2585,3672
3668,100.0,58.0,0.0,11.0,0.0,1541,2644,3672
3668,2.0,0.0,0.0,0.0,0.0,1541,2763,3672
3668,10.0,11.0,2.0,0.0,0.0,1541,3290,3672
3668,5.0,0.0,0.0,2.0,0.0,1541,3351,3672
3668,6.0,27.0,1.0,72.0,0.0,1603,98,3672
3668,172.0,237.0,28.0,1240.0,5.0,1603,725,3672
3668,34.0,60.0,4.0,271.0,1.0,1603,1089,3672
3668,5.0,0.0,0.0,0.0,0.0,1603,1206,3672
3668,19.0,0.0,0.0,1.0,0.0,1603,1326,3672
3668,70.0,14.0,2.0,76.0,0.0,1603,1327,3672
3668,10.0,0.0,0.0,0.0,0.0,1603,1713,3672
3668,2.0,12.0,2.0,22.0,0.0,1603,2032,3672
3668,250.0,253.0,61.0,494.0,5.0,1603,2104,3672
3668,1.0,0.0,0.0,0.0,0.0,1603,2447,3672
3668,68.0,30.0,8.0,72.0,0.0,1603,2585,3672
3668,1027.0,611.0,96.0,3223.0,13.0,1603,2644,3672
3668,37.0,10.0,2.0,56.0,1.0,1603,2763,3672
