category,id,nattacks,nkilled,nkilledter,nwounded,nwoundedter,subcategory,year
Target Type,YEM,2,23,0,86,0,Religious Figures/Institutions,2008
Target Type,YEM,2,32,3,0,0,Religious Figures/Institutions,2010
Target Type,YEM,2,9,0,10,0,Religious Figures/Institutions,2012
Target Type,YEM,9,5,0,27,0,Religious Figures/Institutions,2013
Target Type,YEM,13,2,0,0,0,Religious Figures/Institutions,2014
Target Type,YEM,29,253,10,601,0,Religious Figures/Institutions,2015
Target Type,ZAF,1,0,0,0,0,Religious Figures/Institutions,1983
Target Type,ZAF,1,0,0,0,0,Religious Figures/Institutions,1986
Target Type,ZAF,1,0,0,0,0,Religious Figures/Institutions,1988
Target Type,ZAF,1,0,0,0,0,Religious Figures/Institutions,1989
Target Type,ZAF,1,1,0,0,0,Religious Figures/Institutions,1990
Target Type,ZAF,1,0,0,0,0,Religious Figures/Institutions,1991
Target Type,ZAF,2,8,0,0,0,Religious Figures/Institutions,1992
Target Type,ZAF,3,4,0,0,0,Religious Figures/Institutions,1994
Target Type,ZAF,1,12,0,0,0,Religious Figures/Institutions,1995
Target Type,ZAF,1,0,0,2,0,Religious Figures/Institutions,1997
Target Type,ZAF,2,0,0,1,0,Religious Figures/Institutions,1998
Target Type,ZAF,1,0,0,0,0,Religious Figures/Institutions,2002
Target Type,ZAF,2,0,0,5,0,Religious Figures/Institutions,2014
Target Type,ZWE,2,14,0,0,0,Religious Figures/Institutions,1978
Target Type,ZWE,2,1,0,0,0,Religious Figures/Institutions,1979
Target Type,ZWE,6,1,0,0,0,Religious Figures/Institutions,1980
Target Type,ZWE,1,2,0,0,0,Religious Figures/Institutions,1981
Target Type,ZWE,2,16,0,0,0,Religious Figures/Institutions,1987
Target Type,ZWE,1,0,0,1,0,Religious Figures/Institutions,1990
Target Type,ZWE,1,7,0,47,0,Religious Figures/Institutions,2002
Target Type,AFG,1,0,0,0,0,Telecommunication,2002
Target Type,AFG,1,0,0,99,0,Telecommunication,2005
Target Type,AFG,10,1,0,1,0,Telecommunication,2008
Target Type,AFG,3,0,0,0,0,Telecommunication,2009
Target Type,AFG,9,0,0,3,0,Telecommunication,2010
Target Type,AFG,6,0,0,0,0,Telecommunication,2011
Target Type,AFG,3,0,0,0,0,Telecommunication,2012
Target Type,AFG,12,0,0,0,0,Telecommunication,2013
Target Type,AFG,6,3,0,2,0,Telecommunication,2014
Target Type,AFG,13,1,0,0,0,Telecommunication,2015
Target Type,ARG,1,0,0,0,0,Telecommunication,1975
Target Type,ARG,1,0,0,0,0,Telecommunication,1985
Target Type,ARG,1,0,0,0,0,Telecommunication,1986
Target Type,BEL,1,0,0,0,0,Telecommunication,1984
Target Type,BGD,1,0,0,0,0,Telecommunication,2015
Target Type,BIH,1,0,0,0,0,Telecommunication,1997
Target Type,BOL,1,0,0,0,0,Telecommunication,1977
Target Type,BOL,1,0,0,0,0,Telecommunication,1978
Target Type,BOL,1,0,0,0,0,Telecommunication,1979
Target Type,BOL,1,0,0,0,0,Telecommunication,1986
Target Type,BOL,2,0,0,0,0,Telecommunication,1992
Target Type,BRA,1,0,0,0,0,Telecommunication,1983
Target Type,CHL,1,0,0,0,0,Telecommunication,1981
Target Type,CHL,1,0,0,0,0,Telecommunication,1983
Target Type,CHL,3,0,0,1,0,Telecommunication,1984
Target Type,CHL,3,0,0,0,0,Telecommunication,1986
Target Type,CHL,2,0,0,0,0,Telecommunication,1988
Target Type,CHL,4,0,0,0,0,Telecommunication,1989
Target Type,CHL,2,0,0,0,0,Telecommunication,1990
Target Type,CHL,1,0,0,0,0,Telecommunication,1991
Target Type,CHL,1,0,0,0,0,Telecommunication,1992
Target Type,CHL,1,0,0,0,0,Telecommunication,2007
Target Type,COD,1,0,0,0,0,Telecommunication,1984
Target Type,COD,1,0,0,0,0,Telecommunication,1994
Target Type,COL,2,0,0,0,0,Telecommunication,1977
Target Type,COL,2,0,0,0,0,Telecommunication,1978
Target Type,COL,1,0,0,0,0,Telecommunication,1979
Target Type,COL,1,0,0,0,0,Telecommunication,1980
Target Type,COL,2,0,0,0,0,Telecommunication,1981
Target Type,COL,3,1,0,1,0,Telecommunication,1982
Target Type,COL,1,0,0,0,0,Telecommunication,1983
Target Type,COL,1,1,0,0,0,Telecommunication,1984
Target Type,COL,1,0,0,0,0,Telecommunication,1986
Target Type,COL,2,0,0,0,0,Telecommunication,1988
Target Type,COL,6,0,0,1,0,Telecommunication,1989
Target Type,COL,3,0,0,0,0,Telecommunication,1990
Target Type,COL,4,1,0,0,0,Telecommunication,1991
Target Type,COL,5,0,0,0,0,Telecommunication,1992
Target Type,COL,3,0,0,0,0,Telecommunication,1994
Target Type,COL,1,0,0,0,0,Telecommunication,1995
Target Type,COL,3,3,0,5,0,Telecommunication,1996
Target Type,COL,3,0,0,0,0,Telecommunication,2001
Target Type,COL,3,2,1,27,0,Telecommunication,2002
Target Type,COL,2,0,0,0,0,Telecommunication,2003
Target Type,COL,1,0,0,0,0,Telecommunication,2010
Target Type,COL,1,0,0,0,0,Telecommunication,2014
Target Type,DEU,1,0,0,0,0,Telecommunication,1975
Target Type,DEU,1,0,0,0,0,Telecommunication,1979
Target Type,DEU,1,0,0,0,0,Telecommunication,1982
Target Type,DEU,1,0,0,0,0,Telecommunication,1985
Target Type,DZA,18,0,0,0,0,Telecommunication,1992
Target Type,DZA,1,0,0,0,0,Telecommunication,1995
Target Type,DZA,1,0,0,0,0,Telecommunication,2000
Target Type,EGY,2,0,0,2,0,Telecommunication,2013
Target Type,EGY,1,2,0,0,0,Telecommunication,2014
Target Type,EGY,6,0,0,3,0,Telecommunication,2015
Target Type,ESP,1,0,0,0,0,Telecommunication,1970
Target Type,ESP,2,0,0,0,0,Telecommunication,1971
Target Type,ESP,4,0,0,0,0,Telecommunication,1977
Target Type,ESP,4,0,0,0,0,Telecommunication,1978
Target Type,ESP,2,1,0,5,0,Telecommunication,1982
Target Type,ESP,2,0,0,0,0,Telecommunication,1983
Target Type,ESP,1,0,0,0,0,Telecommunication,1984
Target Type,ESP,4,1,0,4,0,Telecommunication,1985
Target Type,ESP,1,0,0,0,0,Telecommunication,1990
Target Type,ESP,1,0,0,0,0,Telecommunication,1991
Target Type,ESP,1,1,0,0,0,Telecommunication,1992
Target Type,ESP,1,0,0,0,0,Telecommunication,1995
Target Type,ESP,1,0,0,0,0,Telecommunication,1997
Target Type,ESP,1,0,0,0,0,Telecommunication,1999
Target Type,ESP,3,0,0,0,0,Telecommunication,2000
Target Type,ESP,2,0,0,0,0,Telecommunication,2001
Target Type,ESP,1,0,0,0,0,Telecommunication,2002
Target Type,ESP,4,0,0,0,0,Telecommunication,2008
Target Type,ESP,2,0,0,0,0,Telecommunication,2009
Target Type,FRA,2,0,0,0,0,Telecommunication,1977
Target Type,FRA,2,0,0,0,0,Telecommunication,1978
Target Type,FRA,1,0,0,0,0,Telecommunication,1981
Target Type,FRA,1,0,0,0,0,Telecommunication,1982
Target Type,FRA,1,0,0,0,0,Telecommunication,1984
Target Type,FRA,1,0,0,0,0,Telecommunication,1985
Target Type,FRA,1,0,0,0,0,Telecommunication,1989
Target Type,FRA,1,0,0,0,0,Telecommunication,1992
Target Type,FRA,2,0,0,0,0,Telecommunication,1994
Target Type,FRA,2,0,0,0,0,Telecommunication,1996
Target Type,FRA,1,0,0,0,0,Telecommunication,1997
Target Type,FRA,3,0,0,0,0,Telecommunication,1999
Target Type,FRA,1,0,0,0,0,Telecommunication,2003
Target Type,FRA,2,0,0,0,0,Telecommunication,2014
Target Type,GBR,4,1,0,4,0,Telecommunication,1974
Target Type,GBR,1,1,0,0,0,Telecommunication,1976
Target Type,GBR,1,0,0,0,0,Telecommunication,1989
Target Type,GBR,1,0,0,0,0,Telecommunication,2012
Target Type,GBR,1,0,0,0,0,Telecommunication,2013
Target Type,GEO,1,0,0,0,0,Telecommunication,1992
Target Type,GEO,1,0,0,0,0,Telecommunication,1994
Target Type,GEO,1,0,0,0,0,Telecommunication,2003
Target Type,GRC,1,0,0,1,0,Telecommunication,1984
Target Type,GRC,1,0,0,0,0,Telecommunication,2003
Target Type,GRC,1,0,0,0,0,Telecommunication,2009
Target Type,GTM,1,0,0,0,0,Telecommunication,1980
Target Type,GTM,2,0,0,0,0,Telecommunication,1981
Target Type,GTM,4,0,0,0,0,Telecommunication,1982
Target Type,GTM,1,0,0,0,0,Telecommunication,1983
Target Type,GTM,1,0,0,0,0,Telecommunication,1985
Target Type,GTM,3,0,0,0,0,Telecommunication,1989
Target Type,GTM,2,0,0,0,0,Telecommunication,1990
Target Type,GTM,2,0,0,0,0,Telecommunication,1991
Target Type,GUY,2,0,0,3,0,Telecommunication,1990
Target Type,HKG,1,0,0,0,0,Telecommunication,2001
Target Type,HND,1,0,0,1,0,Telecommunication,1986
Target Type,HTI,1,0,0,0,0,Telecommunication,1995
Target Type,IND,1,0,0,0,0,Telecommunication,1979
Target Type,IND,1,0,0,0,0,Telecommunication,1987
Target Type,IND,2,1,0,0,0,Telecommunication,1990
Target Type,IND,1,1,0,1,0,Telecommunication,1991
Target Type,IND,1,0,0,0,0,Telecommunication,2001
Target Type,IND,3,0,0,36,0,Telecommunication,2003
Target Type,IND,1,0,0,0,0,Telecommunication,2005
Target Type,IND,1,1,0,0,0,Telecommunication,2006
Target Type,IND,8,0,0,15,0,Telecommunication,2008
Target Type,IND,22,0,0,0,0,Telecommunication,2009
Target Type,IND,17,0,0,3,0,Telecommunication,2010
Target Type,IND,22,2,0,0,0,Telecommunication,2011
Target Type,IND,4,0,0,0,0,Telecommunication,2012
Target Type,IND,8,3,0,2,0,Telecommunication,2013
Target Type,IND,12,0,0,1,0,Telecommunication,2014
Target Type,IND,19,0,0,2,0,Telecommunication,2015
Target Type,IRN,2,0,0,0,0,Telecommunication,1979
Target Type,IRQ,1,0,0,0,0,Telecommunication,2003
Target Type,IRQ,1,7,0,0,0,Telecommunication,2004
Target Type,IRQ,1,0,0,2,0,Telecommunication,2007
Target Type,IRQ,2,0,0,0,0,Telecommunication,2008
Target Type,IRQ,3,1,0,4,0,Telecommunication,2009
Target Type,IRQ,3,1,0,1,0,Telecommunication,2010
Target Type,IRQ,1,1,0,1,0,Telecommunication,2011
Target Type,IRQ,4,0,0,0,0,Telecommunication,2012
Target Type,IRQ,4,0,0,0,0,Telecommunication,2014
Target Type,ISR,1,0,0,0,0,Telecommunication,1982
Target Type,ITA,3,0,0,0,0,Telecommunication,1977
Target Type,ITA,1,0,0,4,0,Telecommunication,1981
Target Type,ITA,1,0,0,0,0,Telecommunication,1996
Target Type,JPN,2,0,0,0,0,Telecommunication,1979
Target Type,KEN,1,1,0,3,0,Telecommunication,2006
Target Type,KGZ,1,0,0,0,0,Telecommunication,2001
Target Type,KHM,1,4,0,9,0,Telecommunication,2000
Target Type,LBN,1,0,0,0,0,Telecommunication,1979
Target Type,LBN,1,0,0,0,0,Telecommunication,2003
Target Type,LBN,1,0,0,0,0,Telecommunication,2014
Target Type,LBY,1,0,0,0,0,Telecommunication,2013
Target Type,LKA,1,1,0,3,0,Telecommunication,1984
Target Type,LKA,2,11,0,114,0,Telecommunication,1986
Target Type,LKA,1,0,0,0,0,Telecommunication,1987
Target Type,LKA,1,0,0,0,0,Telecommunication,1988
Target Type,LKA,2,0,0,0,0,Telecommunication,1995
Target Type,LKA,5,2,0,0,0,Telecommunication,1996
Target Type,LKA,1,0,0,0,0,Telecommunication,1999
Target Type,LKA,1,0,0,0,0,Telecommunication,2005
Target Type,LKA,1,0,0,0,0,Telecommunication,2009
Target Type,MDG,1,2,0,0,0,Telecommunication,2009
Target Type,MMR,1,1,0,3,0,Telecommunication,2003
Target Type,MMR,1,0,0,0,0,Telecommunication,2008
Target Type,MTQ,1,0,0,1,0,Telecommunication,1988
Target Type,NAM,1,0,0,0,0,Telecommunication,1979
Target Type,NER,1,0,0,0,0,Telecommunication,2015
Target Type,NGA,1,0,0,1,1,Telecommunication,2011
Target Type,NGA,30,19,0,0,0,Telecommunication,2012
Target Type,NGA,2,0,0,0,0,Telecommunication,2013
Target Type,NGA,3,0,0,0,0,Telecommunication,2014
Target Type,NIC,6,0,0,0,0,Telecommunication,1987
Target Type,NIC,1,0,0,0,0,Telecommunication,1991
Target Type,NLD,1,0,0,0,0,Telecommunication,1986
Target Type,NPL,1,0,0,0,0,Telecommunication,2001
Target Type,NPL,1,1,0,2,0,Telecommunication,2002
Target Type,NPL,3,0,0,0,0,Telecommunication,2005
Target Type,NPL,1,0,0,0,0,Telecommunication,2006
Target Type,NPL,1,0,0,0,0,Telecommunication,2008
Target Type,NPL,1,0,0,0,0,Telecommunication,2012
Target Type,PAK,1,1,0,0,0,Telecommunication,2001
Target Type,PAK,3,0,0,0,0,Telecommunication,2005
Target Type,PAK,4,0,0,0,0,Telecommunication,2006
Target Type,PAK,2,1,0,1,0,Telecommunication,2007
Target Type,PAK,3,2,1,34,0,Telecommunication,2008
Target Type,PAK,4,0,0,0,0,Telecommunication,2009
Target Type,PAK,4,0,0,0,0,Telecommunication,2011
Target Type,PAK,4,0,0,0,0,Telecommunication,2012
Target Type,PAK,12,0,0,0,0,Telecommunication,2013
Target Type,PAK,5,0,0,0,0,Telecommunication,2014
Target Type,PAK,3,0,0,0,0,Telecommunication,2015
Target Type,PER,7,0,0,2,0,Telecommunication,1981
Target Type,PER,10,0,0,8,0,Telecommunication,1982
Target Type,PER,8,2,0,1,0,Telecommunication,1983
Target Type,PER,7,1,0,1,0,Telecommunication,1984
Target Type,PER,3,0,0,0,0,Telecommunication,1985
Target Type,PER,5,1,0,0,0,Telecommunication,1986
Target Type,PER,3,0,0,0,0,Telecommunication,1987
Target Type,PER,1,0,0,0,0,Telecommunication,1988
Target Type,PER,2,3,0,9,0,Telecommunication,1989
Target Type,PER,6,0,0,0,0,Telecommunication,1990
Target Type,PER,2,0,0,0,0,Telecommunication,1991
Target Type,PER,2,1,1,0,0,Telecommunication,2013
Target Type,PHL,1,0,0,0,0,Telecommunication,1988
Target Type,PHL,2,0,0,0,0,Telecommunication,1990
Target Type,PHL,2,0,0,1,0,Telecommunication,2000
Target Type,PHL,1,0,0,0,0,Telecommunication,2001
Target Type,PHL,1,0,0,0,0,Telecommunication,2002
Target Type,PHL,4,0,0,0,0,Telecommunication,2003
Target Type,PHL,2,0,0,0,0,Telecommunication,2005
Target Type,PHL,3,0,0,0,0,Telecommunication,2006
Target Type,PHL,1,0,0,0,0,Telecommunication,2007
Target Type,PHL,36,1,1,3,0,Telecommunication,2008
Target Type,PHL,16,0,0,0,0,Telecommunication,2009
Target Type,PHL,6,0,0,0,0,Telecommunication,2010
Target Type,PHL,2,0,0,2,0,Telecommunication,2013
Target Type,PHL,2,0,0,0,0,Telecommunication,2015
Target Type,PNG,1,0,0,0,0,Telecommunication,1989
Target Type,RUS,1,2,0,0,0,Telecommunication,1992
Target Type,RUS,2,0,0,0,0,Telecommunication,1994
Target Type,RUS,8,0,0,0,0,Telecommunication,2010
Target Type,RUS,1,0,0,0,0,Telecommunication,2011
Target Type,SLV,1,0,0,0,0,Telecommunication,1975
Target Type,SLV,7,0,0,0,0,Telecommunication,1978
Target Type,SLV,20,0,0,0,0,Telecommunication,1979
Target Type,SLV,4,0,0,0,0,Telecommunication,1980
Target Type,SLV,15,0,0,0,0,Telecommunication,1981
Target Type,SLV,28,0,0,3,0,Telecommunication,1982
Target Type,SLV,6,0,0,0,0,Telecommunication,1983
Target Type,SLV,7,17,0,21,0,Telecommunication,1984
Target Type,SLV,3,32,0,4,0,Telecommunication,1985
Target Type,SLV,9,0,0,0,0,Telecommunication,1987
Target Type,SLV,6,0,0,0,0,Telecommunication,1988
Target Type,SLV,8,0,0,0,0,Telecommunication,1989
Target Type,SLV,2,0,0,0,0,Telecommunication,1991
Target Type,SOM,2,0,0,3,0,Telecommunication,2010
Target Type,SOM,4,0,0,0,0,Telecommunication,2014
Target Type,SUR,1,0,0,0,0,Telecommunication,1989
Target Type,THA,1,0,0,0,0,Telecommunication,1982
Target Type,THA,1,0,0,0,0,Telecommunication,1991
Target Type,THA,6,1,1,0,0,Telecommunication,2006
Target Type,THA,4,2,0,22,0,Telecommunication,2007
Target Type,THA,4,0,0,1,0,Telecommunication,2008
Target Type,THA,2,0,0,0,0,Telecommunication,2009
Target Type,THA,9,0,0,0,0,Telecommunication,2010
Target Type,THA,9,0,0,0,0,Telecommunication,2011
Target Type,THA,4,0,0,0,0,Telecommunication,2012
Target Type,THA,14,0,0,0,0,Telecommunication,2013
Target Type,THA,5,0,0,0,0,Telecommunication,2014
Target Type,THA,1,0,0,0,0,Telecommunication,2015
Target Type,TJK,1,0,0,0,0,Telecommunication,1994
Target Type,TUR,1,1,0,1,0,Telecommunication,1989
Target Type,TUR,1,0,0,0,0,Telecommunication,1990
Target Type,TUR,1,0,0,0,0,Telecommunication,1991
Target Type,TUR,4,2,0,0,0,Telecommunication,1992
Target Type,TUR,2,4,0,0,0,Telecommunication,1995
Target Type,TUR,1,0,0,0,0,Telecommunication,2000
Target Type,TWN,1,0,0,0,0,Telecommunication,1992
Target Type,UGA,1,3,0,0,0,Telecommunication,1981
Target Type,UKR,2,0,0,0,0,Telecommunication,2014
Target Type,URY,1,0,0,0,0,Telecommunication,1970
Target Type,USA,5,0,0,0,0,Telecommunication,1970
Target Type,USA,1,0,0,0,0,Telecommunication,1971
Target Type,USA,1,2,2,0,0,Telecommunication,1978
Target Type,USA,1,0,0,0,0,Telecommunication,1992
Target Type,USA,1,0,0,0,0,Telecommunication,1998
Target Type,USA,1,0,0,0,0,Telecommunication,2009
Target Type,VEN,1,0,0,0,0,Telecommunication,1991
Target Type,YEM,2,0,0,0,0,Telecommunication,2014
Target Type,ZAF,1,0,0,0,0,Telecommunication,1981
Target Type,ZAF,1,0,0,3,0,Telecommunication,1988
Target Type,ZAF,1,0,0,0,0,Telecommunication,1989
Target Type,ZAF,1,0,0,0,0,Telecommunication,1992
Target Type,ZAF,1,0,0,0,0,Telecommunication,1994
Target Type,AFG,3,8,0,0,0,Terrorists/Non-State Militia,1992
Target Type,AFG,1,16,0,0,0,Terrorists/Non-State Militia,1996
Target Type,AFG,7,34,0,36,0,Terrorists/Non-State Militia,1999
Target Type,AFG,1,5,1,5,0,Terrorists/Non-State Militia,2005
Target Type,AFG,1,6,0,4,0,Terrorists/Non-State Militia,2007
Target Type,AFG,3,108,1,100,0,Terrorists/Non-State Militia,2008
Target Type,AFG,4,11,0,5,0,Terrorists/Non-State Militia,2009
Target Type,AFG,7,22,2,37,2,Terrorists/Non-State Militia,2010
Target Type,AFG,4,10,0,6,0,Terrorists/Non-State Militia,2011
Target Type,AFG,3,6,0,11,0,Terrorists/Non-State Militia,2012
Target Type,AFG,3,4,0,1,0,Terrorists/Non-State Militia,2013
Target Type,AFG,9,32,1,9,0,Terrorists/Non-State Militia,2014
Target Type,AFG,23,96,22,82,31,Terrorists/Non-State Militia,2015
Target Type,ARG,2,40,0,0,0,Terrorists/Non-State Militia,1976
Target Type,BEL,1,1,0,0,0,Terrorists/Non-State Militia,1981
Target Type,BGD,2,2,2,0,0,Terrorists/Non-State Militia,2008
Target Type,BGD,7,8,8,0,0,Terrorists/Non-State Militia,2009
Target Type,BGD,4,4,4,0,0,Terrorists/Non-State Militia,2010
Target Type,BGD,6,6,6,0,0,Terrorists/Non-State Militia,2011
Target Type,BGD,1,1,0,2,0,Terrorists/Non-State Militia,2012
Target Type,BGD,1,0,0,1,0,Terrorists/Non-State Militia,2015
Target Type,BIH,1,0,0,0,0,Terrorists/Non-State Militia,1995
Target Type,CAF,2,59,0,34,0,Terrorists/Non-State Militia,2014
Target Type,CHE,1,1,0,0,0,Terrorists/Non-State Militia,1990
Target Type,COL,1,1,0,0,0,Terrorists/Non-State Militia,1977
Target Type,COL,2,2,0,0,0,Terrorists/Non-State Militia,1983
Target Type,COL,2,7,0,10,0,Terrorists/Non-State Militia,1984
Target Type,COL,1,3,0,0,0,Terrorists/Non-State Militia,1985
Target Type,COL,2,5,0,0,0,Terrorists/Non-State Militia,1986
Target Type,COL,1,4,0,0,0,Terrorists/Non-State Militia,1987
Target Type,COL,2,10,0,0,0,Terrorists/Non-State Militia,1989
Target Type,COL,2,9,1,13,0,Terrorists/Non-State Militia,1990
Target Type,COL,2,2,0,0,0,Terrorists/Non-State Militia,1991
Target Type,COL,4,5,0,2,0,Terrorists/Non-State Militia,1992
Target Type,COL,1,1,0,0,0,Terrorists/Non-State Militia,1994
Target Type,COL,1,6,0,0,0,Terrorists/Non-State Militia,1995
Target Type,COL,5,8,0,0,0,Terrorists/Non-State Militia,1996
Target Type,COL,7,22,0,0,0,Terrorists/Non-State Militia,1997
Target Type,COL,2,10,10,0,0,Terrorists/Non-State Militia,2008
Target Type,COL,1,1,0,0,0,Terrorists/Non-State Militia,2013
Target Type,CRI,1,0,0,2,0,Terrorists/Non-State Militia,1982
Target Type,CYP,1,2,0,0,0,Terrorists/Non-State Militia,1979
Target Type,CYP,1,1,0,0,0,Terrorists/Non-State Militia,1984
Target Type,CYP,1,0,0,0,0,Terrorists/Non-State Militia,1985
Target Type,CYP,3,3,0,0,0,Terrorists/Non-State Militia,1988
Target Type,DEU,1,1,0,0,0,Terrorists/Non-State Militia,1974
Target Type,DEU,1,0,0,1,0,Terrorists/Non-State Militia,1978
Target Type,DEU,1,0,0,0,0,Terrorists/Non-State Militia,1987
Target Type,DZA,1,2,0,2,0,Terrorists/Non-State Militia,1991
Target Type,DZA,1,1,0,0,0,Terrorists/Non-State Militia,1994
Target Type,DZA,2,6,0,1,0,Terrorists/Non-State Militia,1997
Target Type,DZA,1,1,0,0,0,Terrorists/Non-State Militia,2001
Target Type,DZA,2,6,0,4,0,Terrorists/Non-State Militia,2002
Target Type,DZA,2,2,0,1,0,Terrorists/Non-State Militia,2003
Target Type,DZA,2,5,0,0,0,Terrorists/Non-State Militia,2004
Target Type,DZA,8,9,0,6,0,Terrorists/Non-State Militia,2006
Target Type,DZA,2,2,0,1,0,Terrorists/Non-State Militia,2007
Target Type,DZA,3,5,0,0,0,Terrorists/Non-State Militia,2008
Target Type,DZA,1,0,0,3,0,Terrorists/Non-State Militia,2012
Target Type,DZA,1,2,0,3,0,Terrorists/Non-State Militia,2013
Target Type,DZA,1,4,0,0,0,Terrorists/Non-State Militia,2015
Target Type,EGY,1,1,0,5,0,Terrorists/Non-State Militia,1991
